Data,Hora UTC,"TEMPERATURA DO AR - BULBO SECO, HORARIA ( C)",UMIDADE REL. MAX. NA HORA ANT. (AUT) (%)
11/4/2019,1200 UTC,21,79
11/4/2019,1300 UTC,"22,2",98
11/4/2019,1400 UTC,"23,1",98
11/4/2019,1500 UTC,"24,5",100
11/4/2019,1600 UTC,"23,9",96
11/4/2019,1700 UTC,"24,5",44
11/4/2019,1800 UTC,"23,9",80
11/4/2019,1900 UTC,"24,5",96
11/4/2019,2000 UTC,"22,2",95
11/4/2019,2100 UTC,"20,2",85
11/4/2019,2200 UTC,"19,1",91
11/4/2019,2300 UTC,"18,5",58
12/4/2019,0000 UTC,"18,1",62
12/4/2019,0100 UTC,"17,5",67
12/4/2019,0200 UTC,"17,2",50
12/4/2019,0300 UTC,"16,6",49
12/4/2019,0400 UTC,"16,9",52
12/4/2019,0500 UTC,"16,3",79
12/4/2019,0600 UTC,"15,9",79
12/4/2019,0700 UTC,"15,3",99
12/4/2019,0800 UTC,"15,3",89
12/4/2019,0900 UTC,"15,2",76
12/4/2019,1000 UTC,"15,3",93
12/4/2019,1100 UTC,"19,6",64
12/4/2019,1200 UTC,"21,6",86
12/4/2019,1300 UTC,"22,6",69
12/4/2019,1400 UTC,"24,5",76
12/4/2019,1500 UTC,"25,6",53
12/4/2019,1600 UTC,"26,2",96
12/4/2019,1700 UTC,"26,3",54
12/4/2019,1800 UTC,"26,1",58
12/4/2019,1900 UTC,"25,4",81
12/4/2019,2000 UTC,"22,9",56
12/4/2019,2100 UTC,"21,2",48
12/4/2019,2200 UTC,"20,2",86
12/4/2019,2300 UTC,"19,2",97
13/4/2019,0000 UTC,"18,1",82
13/4/2019,0100 UTC,18,69
13/4/2019,0200 UTC,"17,2",97
13/4/2019,0300 UTC,"16,6",47
13/4/2019,0400 UTC,"15,5",83
13/4/2019,0500 UTC,"15,1",59
13/4/2019,0600 UTC,"14,8",86
13/4/2019,0700 UTC,"14,5",100
13/4/2019,0800 UTC,"14,6",67
13/4/2019,0900 UTC,"14,7",84
13/4/2019,1000 UTC,"14,9",67
13/4/2019,1100 UTC,"18,6",43
13/4/2019,1200 UTC,"21,2",76
13/4/2019,1300 UTC,"23,5",64
13/4/2019,1400 UTC,"25,2",67
13/4/2019,1500 UTC,"26,3",60
13/4/2019,1600 UTC,"26,8",64
13/4/2019,1700 UTC,28,52
13/4/2019,1800 UTC,"26,9",67
13/4/2019,1900 UTC,"24,2",60
13/4/2019,2000 UTC,"21,9",73
13/4/2019,2100 UTC,20,46
13/4/2019,2200 UTC,"19,3",100
13/4/2019,2300 UTC,"19,3",72
14/4/2019,0000 UTC,"18,6",75
14/4/2019,0100 UTC,"18,5",78
14/4/2019,0200 UTC,"18,3",40
14/4/2019,0300 UTC,"18,1",80
14/4/2019,0400 UTC,"18,2",86
14/4/2019,0500 UTC,"18,4",68
14/4/2019,0600 UTC,"18,2",77
14/4/2019,0700 UTC,"17,9",89
14/4/2019,0800 UTC,"17,7",90
14/4/2019,0900 UTC,"17,5",63
14/4/2019,1000 UTC,18,62
14/4/2019,1100 UTC,"21,5",41
14/4/2019,1200 UTC,"22,5",91
14/4/2019,1300 UTC,"23,9",88
14/4/2019,1400 UTC,"24,3",61
14/4/2019,1500 UTC,"24,6",80
14/4/2019,1600 UTC,"24,6",96
14/4/2019,1700 UTC,"20,9",69
14/4/2019,1800 UTC,"21,2",49
14/4/2019,1900 UTC,"21,2",55
14/4/2019,2000 UTC,"20,7",63
14/4/2019,2100 UTC,"20,1",50
14/4/2019,2200 UTC,"19,6",93
14/4/2019,2300 UTC,"19,4",42
15/4/2019,0000 UTC,19,100
15/4/2019,0100 UTC,"18,5",87
15/4/2019,0200 UTC,"18,1",67
15/4/2019,0300 UTC,"17,9",57
15/4/2019,0400 UTC,"17,1",81
15/4/2019,0500 UTC,"16,5",100
15/4/2019,0600 UTC,"16,5",94
15/4/2019,0700 UTC,16,56
15/4/2019,0800 UTC,"15,9",46
15/4/2019,0900 UTC,"16,5",57
15/4/2019,1000 UTC,17,95
15/4/2019,1100 UTC,"18,5",75
15/4/2019,1200 UTC,"22,9",53
15/4/2019,1300 UTC,"24,1",55
15/4/2019,1400 UTC,"26,1",89
15/4/2019,1500 UTC,27,86
15/4/2019,1600 UTC,"25,9",56
15/4/2019,1700 UTC,"25,3",96
15/4/2019,1800 UTC,"24,5",66
15/4/2019,1900 UTC,"23,5",74
15/4/2019,2000 UTC,"21,5",63
15/4/2019,2100 UTC,"20,2",48
15/4/2019,2200 UTC,"19,4",66
15/4/2019,2300 UTC,19,84
16/4/2019,0000 UTC,"18,8",57
16/4/2019,0100 UTC,"18,7",82
16/4/2019,0200 UTC,"18,7",89
16/4/2019,0300 UTC,"18,2",80
16/4/2019,0400 UTC,18,85
16/4/2019,0500 UTC,"17,5",79
16/4/2019,0600 UTC,"17,4",69
16/4/2019,0700 UTC,17,41
16/4/2019,0800 UTC,"17,1",79
16/4/2019,0900 UTC,"17,9",69
16/4/2019,1000 UTC,"18,7",67
16/4/2019,1100 UTC,"19,8",51
16/4/2019,1200 UTC,"22,3",78
16/4/2019,1300 UTC,"22,9",59
16/4/2019,1400 UTC,"24,6",93
16/4/2019,1500 UTC,"24,2",65
16/4/2019,1600 UTC,"24,9",64
16/4/2019,1700 UTC,"23,3",43
16/4/2019,1800 UTC,"18,9",57
16/4/2019,1900 UTC,20,56
16/4/2019,2000 UTC,"19,9",82
16/4/2019,2100 UTC,19,94
16/4/2019,2200 UTC,19,58
16/4/2019,2300 UTC,"18,5",60
17/4/2019,0000 UTC,"18,7",98
17/4/2019,0100 UTC,"18,4",51
17/4/2019,0200 UTC,"17,5",44
17/4/2019,0300 UTC,"16,6",51
17/4/2019,0400 UTC,"16,9",87
17/4/2019,0500 UTC,"16,5",51
17/4/2019,0600 UTC,"16,2",60
17/4/2019,0700 UTC,"16,6",74
17/4/2019,0800 UTC,"16,4",61
17/4/2019,0900 UTC,"16,7",76
17/4/2019,1000 UTC,"17,1",84
17/4/2019,1100 UTC,"17,3",59
17/4/2019,1200 UTC,"17,6",48
17/4/2019,1300 UTC,"19,9",69
17/4/2019,1400 UTC,"21,2",53
17/4/2019,1500 UTC,"22,7",53
17/4/2019,1600 UTC,"22,9",82
17/4/2019,1700 UTC,"22,9",71
17/4/2019,1800 UTC,"23,2",87
17/4/2019,1900 UTC,23,81
17/4/2019,2000 UTC,21,92
17/4/2019,2100 UTC,"19,3",88
17/4/2019,2200 UTC,"18,2",92
17/4/2019,2300 UTC,"17,3",45
18/4/2019,0000 UTC,16,86
18/4/2019,0100 UTC,15,75
18/4/2019,0200 UTC,"14,2",49
18/4/2019,0300 UTC,"13,6",93
18/4/2019,0400 UTC,13,58
18/4/2019,0500 UTC,"13,4",89
18/4/2019,0600 UTC,"12,8",43
18/4/2019,0700 UTC,"13,3",98
18/4/2019,0800 UTC,"12,9",88
18/4/2019,0900 UTC,"12,8",41
18/4/2019,1000 UTC,"13,2",42
18/4/2019,1100 UTC,"17,5",52
18/4/2019,1200 UTC,"19,8",48
18/4/2019,1300 UTC,"21,8",78
18/4/2019,1400 UTC,"23,2",75
18/4/2019,1500 UTC,"24,4",64
18/4/2019,1600 UTC,25,67
18/4/2019,1700 UTC,"25,6",53
18/4/2019,1800 UTC,"25,5",55
18/4/2019,1900 UTC,"24,7",65
18/4/2019,2000 UTC,"22,8",82
18/4/2019,2100 UTC,"20,2",65
18/4/2019,2200 UTC,"18,4",99
18/4/2019,2300 UTC,"17,2",62
19/4/2019,0000 UTC,"16,8",99
19/4/2019,0100 UTC,17,59
19/4/2019,0200 UTC,"16,6",88
19/4/2019,0300 UTC,"16,2",74
19/4/2019,0400 UTC,"16,3",84
19/4/2019,0500 UTC,"16,6",47
19/4/2019,0600 UTC,"16,6",56
19/4/2019,0700 UTC,"15,6",76
19/4/2019,0800 UTC,"14,6",100
19/4/2019,0900 UTC,"14,6",83
19/4/2019,1000 UTC,"14,6",81
19/4/2019,1100 UTC,"18,2",67
19/4/2019,1200 UTC,"20,8",81
19/4/2019,1300 UTC,"22,3",77
19/4/2019,1400 UTC,"23,7",53
19/4/2019,1500 UTC,"25,3",83
19/4/2019,1600 UTC,"26,1",73
19/4/2019,1700 UTC,"26,2",77
19/4/2019,1800 UTC,"26,1",79
19/4/2019,1900 UTC,"25,3",89
19/4/2019,2000 UTC,"23,7",81
19/4/2019,2100 UTC,"21,4",67
19/4/2019,2200 UTC,"20,3",48
19/4/2019,2300 UTC,"20,3",68
20/4/2019,0000 UTC,"19,2",93
20/4/2019,0100 UTC,"18,5",42
20/4/2019,0200 UTC,"16,8",64
20/4/2019,0300 UTC,"17,5",63
20/4/2019,0400 UTC,"16,6",81
20/4/2019,0500 UTC,"16,4",65
20/4/2019,0600 UTC,"15,3",51
20/4/2019,0700 UTC,"15,5",60
20/4/2019,0800 UTC,"14,8",52
20/4/2019,0900 UTC,"15,3",67
20/4/2019,1000 UTC,"18,6",63
20/4/2019,1100 UTC,"21,5",93
20/4/2019,1200 UTC,"23,8",72
20/4/2019,1300 UTC,"25,5",98
20/4/2019,1400 UTC,"25,7",86
20/4/2019,1500 UTC,"25,8",64
20/4/2019,1600 UTC,"25,3",53
20/4/2019,1700 UTC,"25,5",70
20/4/2019,1800 UTC,"25,4",46
20/4/2019,1900 UTC,"25,3",81
20/4/2019,2000 UTC,"23,6",52
20/4/2019,2100 UTC,"22,8",65
20/4/2019,2200 UTC,"22,2",84
20/4/2019,2300 UTC,"21,8",68
21/4/2019,0000 UTC,"21,3",49
21/4/2019,0100 UTC,"21,4",40
21/4/2019,0200 UTC,"19,8",52
21/4/2019,0300 UTC,"20,1",46
21/4/2019,0400 UTC,"20,1",84
21/4/2019,0500 UTC,"19,5",47
21/4/2019,0600 UTC,"18,7",48
21/4/2019,0700 UTC,"18,7",82
21/4/2019,0800 UTC,"18,8",86
21/4/2019,0900 UTC,"18,6",82
21/4/2019,1000 UTC,19,90
21/4/2019,1100 UTC,"19,3",52
21/4/2019,1200 UTC,"20,3",90
21/4/2019,1300 UTC,"19,6",94
21/4/2019,1400 UTC,"21,3",53
21/4/2019,1500 UTC,"22,1",70
21/4/2019,1600 UTC,23,88
21/4/2019,1700 UTC,23,63
21/4/2019,1800 UTC,"21,1",82
21/4/2019,1900 UTC,"20,4",73
21/4/2019,2000 UTC,20,53
21/4/2019,2100 UTC,"19,9",82
21/4/2019,2200 UTC,20,100
21/4/2019,2300 UTC,"20,1",98
22/4/2019,0000 UTC,"18,9",89
22/4/2019,0100 UTC,18,88
22/4/2019,0200 UTC,18,93
22/4/2019,0300 UTC,18,53
22/4/2019,0400 UTC,"17,7",71
22/4/2019,0500 UTC,"17,9",90
22/4/2019,0600 UTC,"16,6",59
22/4/2019,0700 UTC,"16,9",69
22/4/2019,0800 UTC,"17,1",75
22/4/2019,0900 UTC,"17,4",64
22/4/2019,1000 UTC,"17,9",99
22/4/2019,1100 UTC,"18,3",92
22/4/2019,1200 UTC,"18,9",43
22/4/2019,1300 UTC,"19,7",68
22/4/2019,1400 UTC,"20,3",58
22/4/2019,1500 UTC,"20,8",91
22/4/2019,1600 UTC,21,65
22/4/2019,1700 UTC,"21,2",70
22/4/2019,1800 UTC,"21,1",56
22/4/2019,1900 UTC,"20,8",50
22/4/2019,2000 UTC,"19,9",52
22/4/2019,2100 UTC,19,56
22/4/2019,2200 UTC,"18,4",78
22/4/2019,2300 UTC,18,72
23/4/2019,0000 UTC,"17,9",93
23/4/2019,0100 UTC,"17,7",40
23/4/2019,0200 UTC,"17,4",76
23/4/2019,0300 UTC,"17,6",82
23/4/2019,0400 UTC,"17,6",84
23/4/2019,0500 UTC,"17,6",40
23/4/2019,0600 UTC,"17,5",41
23/4/2019,0700 UTC,"17,3",68
23/4/2019,0800 UTC,"17,4",79
23/4/2019,0900 UTC,"17,7",77
23/4/2019,1000 UTC,"17,6",73
23/4/2019,1100 UTC,"18,3",72
23/4/2019,1200 UTC,"19,1",62
23/4/2019,1300 UTC,"19,7",87
23/4/2019,1400 UTC,"20,3",43
23/4/2019,1500 UTC,"21,5",99
23/4/2019,1600 UTC,"21,6",65
23/4/2019,1700 UTC,"21,5",47
23/4/2019,1800 UTC,"20,5",70
23/4/2019,1900 UTC,"19,6",86
23/4/2019,2000 UTC,"18,5",77
23/4/2019,2100 UTC,"18,4",49
23/4/2019,2200 UTC,"18,2",84
23/4/2019,2300 UTC,"17,9",45
24/4/2019,0000 UTC,"17,7",75
24/4/2019,0100 UTC,"17,8",69
24/4/2019,0200 UTC,"17,6",66
24/4/2019,0300 UTC,"17,4",99
24/4/2019,0400 UTC,"17,4",44
24/4/2019,0500 UTC,"17,3",98
24/4/2019,0600 UTC,"17,4",82
24/4/2019,0700 UTC,"17,4",56
24/4/2019,0800 UTC,"17,5",93
24/4/2019,0900 UTC,"17,8",83
24/4/2019,1000 UTC,"18,3",83
24/4/2019,1100 UTC,"20,6",58
24/4/2019,1200 UTC,"21,9",60
24/4/2019,1300 UTC,"23,3",88
24/4/2019,1400 UTC,"23,8",45
24/4/2019,1500 UTC,"23,9",86
24/4/2019,1600 UTC,23,51
24/4/2019,1700 UTC,"22,6",89
24/4/2019,1800 UTC,"22,3",59
24/4/2019,1900 UTC,"20,9",79
24/4/2019,2000 UTC,"20,3",49
24/4/2019,2100 UTC,20,93
24/4/2019,2200 UTC,"19,7",48
24/4/2019,2300 UTC,"19,6",95
25/4/2019,0000 UTC,"19,7",94
25/4/2019,0100 UTC,"19,6",85
25/4/2019,0200 UTC,"19,5",42
25/4/2019,0300 UTC,"19,3",66
25/4/2019,0400 UTC,"18,9",75
25/4/2019,0500 UTC,"18,8",84
25/4/2019,0600 UTC,"18,7",100
25/4/2019,0700 UTC,"18,3",45
25/4/2019,0800 UTC,"17,6",84
25/4/2019,0900 UTC,"17,6",48
25/4/2019,1000 UTC,"18,1",84
25/4/2019,1100 UTC,"19,3",87
25/4/2019,1200 UTC,"20,9",77
25/4/2019,1300 UTC,"21,7",42
25/4/2019,1400 UTC,"22,1",61
25/4/2019,1500 UTC,"22,7",80
25/4/2019,1600 UTC,24,48
25/4/2019,1700 UTC,"25,7",55
25/4/2019,1800 UTC,"24,7",43
25/4/2019,1900 UTC,"23,8",82
25/4/2019,2000 UTC,"22,7",74
25/4/2019,2100 UTC,"21,6",92
25/4/2019,2200 UTC,"20,2",95
25/4/2019,2300 UTC,"20,1",96
26/4/2019,0000 UTC,20,52
26/4/2019,0100 UTC,"19,8",75
26/4/2019,0200 UTC,"19,7",56
26/4/2019,0300 UTC,19,63
26/4/2019,0400 UTC,"18,8",96
26/4/2019,0500 UTC,"18,5",52
26/4/2019,0600 UTC,"18,5",90
26/4/2019,0700 UTC,"18,2",55
26/4/2019,0800 UTC,18,61
26/4/2019,0900 UTC,"18,2",98
26/4/2019,1000 UTC,"18,8",94
26/4/2019,1100 UTC,"19,6",88
26/4/2019,1200 UTC,"21,3",68
26/4/2019,1300 UTC,24,53
26/4/2019,1400 UTC,"23,9",58
26/4/2019,1500 UTC,26,54
26/4/2019,1600 UTC,"26,4",84
26/4/2019,1700 UTC,"26,3",94
26/4/2019,1800 UTC,"25,1",44
26/4/2019,1900 UTC,"23,7",64
26/4/2019,2000 UTC,"22,9",99
26/4/2019,2100 UTC,"21,3",77
26/4/2019,2200 UTC,"20,8",93
26/4/2019,2300 UTC,"20,7",80
27/4/2019,0000 UTC,"19,8",94
27/4/2019,0100 UTC,"19,1",45
27/4/2019,0200 UTC,"18,9",87
27/4/2019,0300 UTC,"19,1",44
27/4/2019,0400 UTC,"19,4",94
27/4/2019,0500 UTC,"19,3",100
27/4/2019,0600 UTC,"18,8",95
27/4/2019,0700 UTC,"19,3",63
27/4/2019,0800 UTC,"19,5",52
27/4/2019,0900 UTC,"19,7",77
27/4/2019,1000 UTC,"20,2",63
27/4/2019,1100 UTC,"21,1",59
27/4/2019,1200 UTC,"22,9",56
27/4/2019,1300 UTC,"24,5",79
27/4/2019,1400 UTC,"25,9",52
27/4/2019,1500 UTC,26,97
27/4/2019,1600 UTC,"25,9",82
27/4/2019,1700 UTC,"25,6",58
27/4/2019,1800 UTC,"25,2",84
27/4/2019,1900 UTC,"24,4",100
27/4/2019,2000 UTC,"23,7",79
27/4/2019,2100 UTC,"23,1",93
27/4/2019,2200 UTC,"22,5",98
27/4/2019,2300 UTC,"21,1",59
28/4/2019,0000 UTC,"20,5",85
28/4/2019,0100 UTC,"18,9",52
28/4/2019,0200 UTC,"19,2",94
28/4/2019,0300 UTC,19,48
28/4/2019,0400 UTC,"18,6",50
28/4/2019,0500 UTC,"18,5",84
28/4/2019,0600 UTC,"18,2",43
28/4/2019,0700 UTC,18,59
28/4/2019,0800 UTC,"18,9",74
28/4/2019,0900 UTC,"19,2",71
28/4/2019,1000 UTC,"19,7",60
28/4/2019,1100 UTC,20,80
28/4/2019,1200 UTC,18,89
28/4/2019,1300 UTC,"17,4",69
28/4/2019,1400 UTC,"17,2",42
28/4/2019,1500 UTC,"16,2",75
28/4/2019,1600 UTC,"16,1",54
28/4/2019,1700 UTC,"17,4",99
28/4/2019,1800 UTC,"18,9",61
28/4/2019,1900 UTC,"18,4",48
28/4/2019,2000 UTC,"17,7",52
28/4/2019,2100 UTC,"17,6",63
28/4/2019,2200 UTC,"16,9",96
28/4/2019,2300 UTC,"16,7",66
29/4/2019,0000 UTC,"16,4",56
29/4/2019,0100 UTC,"15,9",90
29/4/2019,0200 UTC,"16,1",56
29/4/2019,0300 UTC,"14,9",59
29/4/2019,0400 UTC,15,89
29/4/2019,0500 UTC,"15,4",50
29/4/2019,0600 UTC,"14,6",72
29/4/2019,0700 UTC,"13,7",62
29/4/2019,0800 UTC,"13,7",56
29/4/2019,0900 UTC,"13,4",62
29/4/2019,1000 UTC,"15,9",99
29/4/2019,1100 UTC,"16,8",91
29/4/2019,1200 UTC,"17,8",100
29/4/2019,1300 UTC,"19,2",84
29/4/2019,1400 UTC,"21,3",71
29/4/2019,1500 UTC,22,60
29/4/2019,1600 UTC,"21,7",87
29/4/2019,1700 UTC,"22,5",73
29/4/2019,1800 UTC,"22,8",46
29/4/2019,1900 UTC,"21,5",98
29/4/2019,2000 UTC,"19,1",41
29/4/2019,2100 UTC,"17,6",49
29/4/2019,2200 UTC,"16,7",80
29/4/2019,2300 UTC,"16,4",83
30/4/2019,0000 UTC,"16,2",92
30/4/2019,0100 UTC,16,77
30/4/2019,0200 UTC,"15,9",72
30/4/2019,0300 UTC,16,45
30/4/2019,0400 UTC,"16,1",72
30/4/2019,0500 UTC,,
30/4/2019,0600 UTC,,
30/4/2019,0700 UTC,"15,7",70
30/4/2019,0800 UTC,"15,5",95
30/4/2019,0900 UTC,"15,9",83
30/4/2019,1000 UTC,"16,5",82
30/4/2019,1100 UTC,"18,6",66
30/4/2019,1200 UTC,"20,1",77
30/4/2019,1300 UTC,"20,1",97
30/4/2019,1400 UTC,"21,2",59
30/4/2019,1500 UTC,"22,3",78
30/4/2019,1600 UTC,23,91
30/4/2019,1700 UTC,"22,3",55
30/4/2019,1800 UTC,"22,8",92
30/4/2019,1900 UTC,22,52
30/4/2019,2000 UTC,"19,9",71
30/4/2019,2100 UTC,"18,2",51
30/4/2019,2200 UTC,"17,2",54
30/4/2019,2300 UTC,"16,8",97
1/5/2019,0000 UTC,"16,5",47
1/5/2019,0100 UTC,"16,8",62
1/5/2019,0200 UTC,"16,8",45
1/5/2019,0300 UTC,"16,9",78
1/5/2019,0400 UTC,"16,4",98
1/5/2019,0500 UTC,"15,9",78
1/5/2019,0600 UTC,"16,3",52
1/5/2019,0700 UTC,"16,4",62
1/5/2019,0800 UTC,"16,2",79
1/5/2019,0900 UTC,"15,8",57
1/5/2019,1000 UTC,"16,7",45
1/5/2019,1100 UTC,"17,7",82
1/5/2019,1200 UTC,"19,4",75
1/5/2019,1300 UTC,21,61
1/5/2019,1400 UTC,22,45
1/5/2019,1500 UTC,"21,8",93
1/5/2019,1600 UTC,"19,2",94
1/5/2019,1700 UTC,20,71
1/5/2019,1800 UTC,20,54
1/5/2019,1900 UTC,"20,1",73
1/5/2019,2000 UTC,"19,2",53
1/5/2019,2100 UTC,"19,2",74
1/5/2019,2200 UTC,"19,2",66
1/5/2019,2300 UTC,"18,8",83
2/5/2019,0000 UTC,"18,2",99
2/5/2019,0100 UTC,"17,6",81
2/5/2019,0200 UTC,"17,3",73
2/5/2019,0300 UTC,17,72
2/5/2019,0400 UTC,"17,2",47
2/5/2019,0500 UTC,"17,3",96
2/5/2019,0600 UTC,"17,5",60
2/5/2019,0700 UTC,"17,4",45
2/5/2019,0800 UTC,"17,5",73
2/5/2019,0900 UTC,"16,9",41
2/5/2019,1000 UTC,"19,2",74
2/5/2019,1100 UTC,"20,2",78
2/5/2019,1200 UTC,21,43
2/5/2019,1300 UTC,"22,7",49
2/5/2019,1400 UTC,"24,4",51
2/5/2019,1500 UTC,"24,4",88
2/5/2019,1600 UTC,"24,4",84
2/5/2019,1700 UTC,"24,1",47
2/5/2019,1800 UTC,"23,7",84
2/5/2019,1900 UTC,"23,3",70
2/5/2019,2000 UTC,"22,2",69
2/5/2019,2100 UTC,"21,9",72
2/5/2019,2200 UTC,"20,9",77
2/5/2019,2300 UTC,"20,2",67
3/5/2019,0000 UTC,"19,2",94
3/5/2019,0100 UTC,"18,5",79
3/5/2019,0200 UTC,"17,9",84
3/5/2019,0300 UTC,18,90
3/5/2019,0400 UTC,"18,1",74
3/5/2019,0500 UTC,"17,8",41
3/5/2019,0600 UTC,"17,8",61
3/5/2019,0700 UTC,"17,8",55
3/5/2019,0800 UTC,"17,5",48
3/5/2019,0900 UTC,"17,4",66
3/5/2019,1000 UTC,19,46
3/5/2019,1100 UTC,"21,6",82
3/5/2019,1200 UTC,"24,3",81
3/5/2019,1300 UTC,"25,2",54
3/5/2019,1400 UTC,"25,9",93
3/5/2019,1500 UTC,"26,1",41
3/5/2019,1600 UTC,"26,5",50
3/5/2019,1700 UTC,"27,2",66
3/5/2019,1800 UTC,26,51
3/5/2019,1900 UTC,"26,3",55
3/5/2019,2000 UTC,"24,5",77
3/5/2019,2100 UTC,"23,7",98
3/5/2019,2200 UTC,23,84
3/5/2019,2300 UTC,"22,3",87
4/5/2019,0000 UTC,"21,6",66
4/5/2019,0100 UTC,"21,1",43
4/5/2019,0200 UTC,"20,6",94
4/5/2019,0300 UTC,20,82
4/5/2019,0400 UTC,"19,4",53
4/5/2019,0500 UTC,"18,9",46
4/5/2019,0600 UTC,"18,6",81
4/5/2019,0700 UTC,"18,8",72
4/5/2019,0800 UTC,"18,5",99
4/5/2019,0900 UTC,"18,3",57
4/5/2019,1000 UTC,"19,3",66
4/5/2019,1100 UTC,"22,1",47
4/5/2019,1200 UTC,"24,2",84
4/5/2019,1300 UTC,"26,1",55
4/5/2019,1400 UTC,"27,8",70
4/5/2019,1500 UTC,"29,1",61
4/5/2019,1600 UTC,"28,2",71
4/5/2019,1700 UTC,"27,7",95
4/5/2019,1800 UTC,"19,9",52
4/5/2019,1900 UTC,"21,3",73
4/5/2019,2000 UTC,"21,8",66
4/5/2019,2100 UTC,"21,9",94
4/5/2019,2200 UTC,"21,8",51
4/5/2019,2300 UTC,"20,7",59
5/5/2019,0000 UTC,"20,2",46
5/5/2019,0100 UTC,"19,4",62
5/5/2019,0200 UTC,"18,6",91
5/5/2019,0300 UTC,"18,5",65
5/5/2019,0400 UTC,"18,6",61
5/5/2019,0500 UTC,"18,4",84
5/5/2019,0600 UTC,"18,2",92
5/5/2019,0700 UTC,"18,2",96
5/5/2019,0800 UTC,"18,1",98
5/5/2019,0900 UTC,"17,7",61
5/5/2019,1000 UTC,"19,5",73
5/5/2019,1100 UTC,"21,3",60
5/5/2019,1200 UTC,"23,1",77
5/5/2019,1300 UTC,"24,6",94
5/5/2019,1400 UTC,"25,9",62
5/5/2019,1500 UTC,"27,3",67
5/5/2019,1600 UTC,"27,2",70
5/5/2019,1700 UTC,28,73
5/5/2019,1800 UTC,"26,6",75
5/5/2019,1900 UTC,"25,7",74
5/5/2019,2000 UTC,"23,4",62
5/5/2019,2100 UTC,"21,7",78
5/5/2019,2200 UTC,"20,5",57
5/5/2019,2300 UTC,"20,2",75
6/5/2019,0000 UTC,20,55
6/5/2019,0100 UTC,"20,1",59
6/5/2019,0200 UTC,"19,9",50
6/5/2019,0300 UTC,"19,6",46
6/5/2019,0400 UTC,"19,5",66
6/5/2019,0500 UTC,"19,3",40
6/5/2019,0600 UTC,"19,4",50
6/5/2019,0700 UTC,"19,6",97
6/5/2019,0800 UTC,"19,8",83
6/5/2019,0900 UTC,"19,8",44
6/5/2019,1000 UTC,"20,8",46
6/5/2019,1100 UTC,"22,3",63
6/5/2019,1200 UTC,"24,2",95
6/5/2019,1300 UTC,"24,7",76
6/5/2019,1400 UTC,"26,7",96
6/5/2019,1500 UTC,"27,2",63
6/5/2019,1600 UTC,"27,8",85
6/5/2019,1700 UTC,"26,8",48
6/5/2019,1800 UTC,"27,2",98
6/5/2019,1900 UTC,"26,2",96
6/5/2019,2000 UTC,"24,4",83
6/5/2019,2100 UTC,"24,3",71
6/5/2019,2200 UTC,"23,4",48
6/5/2019,2300 UTC,"21,9",68
7/5/2019,0000 UTC,"19,8",81
7/5/2019,0100 UTC,"18,4",58
7/5/2019,0200 UTC,"18,5",41
7/5/2019,0300 UTC,"18,5",80
7/5/2019,0400 UTC,"18,5",97
7/5/2019,0500 UTC,"18,2",92
7/5/2019,0600 UTC,"18,3",47
7/5/2019,0700 UTC,"18,4",59
7/5/2019,0800 UTC,"18,3",64
7/5/2019,0900 UTC,"18,6",86
7/5/2019,1000 UTC,"18,8",43
7/5/2019,1100 UTC,"19,1",98
7/5/2019,1200 UTC,"19,3",40
7/5/2019,1300 UTC,"19,7",69
7/5/2019,1400 UTC,"20,1",84
7/5/2019,1500 UTC,"19,9",72
7/5/2019,1600 UTC,"21,2",93
7/5/2019,1700 UTC,"20,1",54
7/5/2019,1800 UTC,"19,2",100
7/5/2019,1900 UTC,"18,4",78
7/5/2019,2000 UTC,"17,5",95
7/5/2019,2100 UTC,17,98
7/5/2019,2200 UTC,17,89
7/5/2019,2300 UTC,"17,2",79
8/5/2019,0000 UTC,17,93
8/5/2019,0100 UTC,"16,9",51
8/5/2019,0200 UTC,"16,4",51
8/5/2019,0300 UTC,"16,4",60
8/5/2019,0400 UTC,"15,9",50
8/5/2019,0500 UTC,"15,9",69
8/5/2019,0600 UTC,"15,6",97
8/5/2019,0700 UTC,"15,1",40
8/5/2019,0800 UTC,"15,2",45
8/5/2019,0900 UTC,"15,4",65
8/5/2019,1000 UTC,"15,6",52
8/5/2019,1100 UTC,"16,5",80
8/5/2019,1200 UTC,"17,3",81
8/5/2019,1300 UTC,18,95
8/5/2019,1400 UTC,"18,5",94
8/5/2019,1500 UTC,19,78
8/5/2019,1600 UTC,"19,6",66
8/5/2019,1700 UTC,"19,6",47
8/5/2019,1800 UTC,"19,7",47
8/5/2019,1900 UTC,18,53
8/5/2019,2000 UTC,"17,3",76
8/5/2019,2100 UTC,"16,9",44
8/5/2019,2200 UTC,16,67
8/5/2019,2300 UTC,16,47
9/5/2019,0000 UTC,"15,9",79
9/5/2019,0100 UTC,16,43
9/5/2019,0200 UTC,16,43
9/5/2019,0300 UTC,"15,6",51
9/5/2019,0400 UTC,"15,5",73
9/5/2019,0500 UTC,"15,4",70
9/5/2019,0600 UTC,"15,4",78
9/5/2019,0700 UTC,15,56
9/5/2019,0800 UTC,"14,8",77
9/5/2019,0900 UTC,"14,9",89
9/5/2019,1000 UTC,"15,4",67
9/5/2019,1100 UTC,"15,8",92
9/5/2019,1200 UTC,"16,9",56
9/5/2019,1300 UTC,"18,9",83
